Customer Key,GeographyKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,Country,Date First Purchase,Customer Type,Company Name
15447,512,26446,,"Mu¤oz, Jamie",1970/03/09,S,M,130000,5,5,High School,Management,House Owner,4,Asia,Milsons Point,New South Wales,Australia,2004/07/27,Person,
15666,473,26665,,"Vazquez, J‚sus",1967/10/27,S,M,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Darlinghurst,New South Wales,Australia,2003/11/26,Person,
16589,648,27588,,"Chandra, Virginia",1968/11/13,S,F,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Lavender Bay,New South Wales,Australia,2004/05/26,Person,
16593,518,27592,,"Ruiz, Hector",1967/11/27,S,M,70000,5,5,Bachelors,Professional,House Owner,3,Asia,Newcastle,New South Wales,Australia,2004/02/11,Person,
16595,669,27594,,"Andersen, Nicolas",1967/05/14,S,M,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,North Sydney,New South Wales,Australia,2003/09/13,Person,
17220,648,28219,,"Goel, Chad",1967/04/19,S,M,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Lavender Bay,New South Wales,Australia,2004/05/27,Person,
17950,648,28949,,"Ramos, Lance",1973/04/23,S,M,130000,4,5,High School,Management,House Owner,4,Asia,Lavender Bay,New South Wales,Australia,2003/09/16,Person,
18194,534,29193,,"Liang, Alejandro",1966/09/06,S,M,80000,5,5,Graduate Degree,Management,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,2004/06/12,Person,
118,509,11117,,"Deng, April",1961/02/21,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Matraville,New South Wales,Australia,2001/11/06,Person,
122,518,11121,,"Suarez, Orlando",1960/11/18,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Newcastle,New South Wales,Australia,2003/12/26,Person,
123,669,11122,,"Vazquez, Byron",1960/04/02,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,North Sydney,New South Wales,Australia,2003/08/25,Person,
751,518,11750,,"She, Latoya",1968/03/24,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Newcastle,New South Wales,Australia,2002/01/14,Person,
753,634,11752,,"Bryant, Lauren",1970/05/07,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Goulburn,New South Wales,Australia,2003/08/31,Person,
754,468,11753,,"Ortega, Felicia",1970/03/18,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2003/10/21,Person,
978,518,11977,,"Jai, Bonnie",1959/05/23,M,F,130000,0,1,Graduate Degree,Management,House Owner,3,Asia,Newcastle,New South Wales,Australia,2002/05/04,Person,
1992,473,12991,,"Serrano, J‚sus",1968/03/12,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,2002/10/19,Person,
1998,473,12997,,"Xie, Nina",1968/05/11,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,2004/01/06,Person,
3039,558,14038,,"Foster, Madison",1959/11/22,M,F,130000,0,1,Graduate Degree,Management,House Owner,3,Asia,Sydney,New South Wales,Australia,2003/02/11,Person,
3287,518,14286,,"Hernandez, Kristine",1959/04/12,M,F,120000,1,2,Bachelors,Management,House Owner,3,Asia,Newcastle,New South Wales,Australia,2003/03/30,Person,
3669,558,14668,,"Martin, Joe",1970/03/04,M,M,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Sydney,New South Wales,Australia,2003/03/08,Person,
3670,655,14669,,"Blanco, Erika",1970/07/09,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Malabar,New South Wales,Australia,2004/03/09,Person,
3672,648,14671,,"Lal, Cristina",1967/08/09,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Lavender Bay,New South Wales,Australia,2003/03/29,Person,
4205,509,15204,,"Gonzalez, Deanna",1967/07/22,M,F,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Matraville,New South Wales,Australia,2003/04/10,Person,
4578,518,15577,,"Malhotra, Mayra",1970/02/25,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Newcastle,New South Wales,Australia,2003/10/06,Person,
4810,534,15809,,"Sharma, Christian",1960/09/15,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,2003/08/26,Person,
5161,655,16160,,"Hernandez, Erika",1968/06/20,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Malabar,New South Wales,Australia,2003/06/12,Person,
5174,549,16173,,"Rana, Cory",1965/01/06,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Silverwater,New South Wales,Australia,2003/08/28,Person,
5518,706,16517,,"Raji, Katrina",1976/03/19,M,F,10000,1,1,High School,Manual,House Owner,0,Asia,Wollongong,New South Wales,Australia,2001/07/03,Person,
5683,512,16682,,"Ramos, Kristy",1967/07/09,M,F,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Milsons Point,New South Wales,Australia,2003/12/20,Person,
5711,512,16710,,"Arthur, Carla",1960/09/15,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Milsons Point,New South Wales,Australia,2004/01/04,Person,
5712,669,16711,,"Zhao, Jorge",1960/02/02,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,North Sydney,New South Wales,Australia,2003/09/08,Person,
6076,468,17075,,"Guo, Aimee",1964/07/13,M,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,2004/02/19,Person,
6280,634,17279,,"Alvarez, Tanya",1968/08/02,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Goulburn,New South Wales,Australia,2001/09/27,Person,
6281,679,17280,,"Mehta, Deanna",1968/11/12,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Rhodes,New South Wales,Australia,2001/09/10,Person,
6286,518,17285,,"Deng, Clayton",1968/08/02,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Newcastle,New South Wales,Australia,2001/09/16,Person,
6308,509,17307,,"Chande, Warren",1967/11/10,M,M,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Matraville,New South Wales,Australia,2003/08/26,Person,
6912,468,17911,,"Rodriguez, Pedro",1976/11/12,M,M,10000,1,1,High School,Manual,House Owner,0,Asia,Coffs Harbour,New South Wales,Australia,2001/10/07,Person,
6913,646,17912,,"Zhou, Louis",1976/07/11,M,M,10000,1,1,High School,Manual,House Owner,0,Asia,Lane Cove,New South Wales,Australia,2001/10/09,Person,
7266,669,18265,,"Cai, Trisha",1964/01/22,M,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,North Sydney,New South Wales,Australia,2004/03/20,Person,
7273,648,18272,,"Lin, Autumn",1967/04/17,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Lavender Bay,New South Wales,Australia,2001/11/10,Person,
7275,518,18274,,"Sanchez, Carla",1967/11/23,M,F,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Newcastle,New South Wales,Australia,2004/04/27,Person,
7494,655,18493,,"McDonald, Kaitlin",1958/09/03,M,F,100000,1,1,Bachelors,Management,House Owner,3,Asia,Malabar,New South Wales,Australia,2001/12/17,Person,
7495,634,18494,,"Young, Marcus",1958/05/07,M,M,110000,5,1,Bachelors,Management,House Owner,4,Asia,Goulburn,New South Wales,Australia,2001/12/29,Person,
7720,679,18719,,"Suarez, Alberto",1964/10/20,M,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Rhodes,New South Wales,Australia,2003/10/08,Person,
7745,679,18744,,"Raje, April",1960/07/27,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Rhodes,New South Wales,Australia,2003/12/06,Person,
7933,553,18932,,"Chande, Carl",1958/08/04,M,M,100000,1,1,Bachelors,Management,House Owner,3,Asia,Springwood,New South Wales,Australia,2003/09/25,Person,
8565,655,19564,,"Gutierrez, Lawrence",1968/12/15,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Malabar,New South Wales,Australia,2002/02/23,Person,
8579,554,19578,,"Rubio, Max",1965/08/14,M,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,St. Leonards,New South Wales,Australia,2004/01/05,Person,
8580,558,19579,,"Zheng, Dawn",1965/08/27,M,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Sydney,New South Wales,Australia,2004/04/26,Person,
8598,512,19597,,"Martin, Jay",1967/09/25,M,M,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Milsons Point,New South Wales,Australia,2003/12/13,Person,
8627,634,19626,,"Anand, Bradley",1960/10/08,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Goulburn,New South Wales,Australia,2004/01/14,Person,
8799,669,19798,,"Ma, Bianca",1959/05/10,M,F,110000,4,1,Bachelors,Management,House Owner,4,Asia,North Sydney,New South Wales,Australia,2003/08/28,Person,
8808,549,19807,,"Zhao, Shannon",1959/04/24,M,F,110000,1,2,Bachelors,Management,House Owner,1,Asia,Silverwater,New South Wales,Australia,2004/02/06,Person,
9213,558,20212,,"Alonso, Krista",1970/03/22,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Sydney,New South Wales,Australia,2003/11/21,Person,
9231,706,20230,,"Munoz, Gary",1965/04/12,M,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,2003/12/15,Person,
9268,655,20267,,"Garcia, Monica",1960/08/08,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Malabar,New South Wales,Australia,2004/02/06,Person,
9461,669,20460,,"Zeng, Wesley",1959/03/26,M,M,110000,1,2,Bachelors,Management,House Owner,1,Asia,North Sydney,New South Wales,Australia,2003/08/14,Person,
9990,558,20989,,"Sara, Cassandra",1976/02/26,M,F,10000,1,1,High School,Manual,House Owner,0,Asia,Sydney,New South Wales,Australia,2002/06/17,Person,
9991,534,20990,,"Raman, Mayra",1976/10/10,M,F,10000,1,1,High School,Manual,House Owner,0,Asia,Port Macquarie,New South Wales,Australia,2002/06/23,Person,
10169,634,21168,,"Chapman, Clifford",1970/04/22,M,M,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Goulburn,New South Wales,Australia,2002/07/20,Person,
10968,706,21967,,"Sanders, Charles",1965/04/09,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,2004/06/02,Person,
10979,549,21978,,"Deng, Tracy",1967/03/08,M,F,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Silverwater,New South Wales,Australia,2003/10/24,Person,
11206,468,22205,,"Saunders, Bobby",1958/08/10,M,M,110000,4,1,Bachelors,Management,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,2004/01/21,Person,
11209,679,22208,,"Liang, Candice",1959/10/11,M,F,110000,4,1,Bachelors,Management,House Owner,4,Asia,Rhodes,New South Wales,Australia,2003/10/02,Person,
11210,534,22209,,"Shen, Cedric",1959/01/12,M,M,110000,1,1,Bachelors,Management,House Owner,4,Asia,Port Macquarie,New South Wales,Australia,2003/11/04,Person,
11211,669,22210,,"Yang, Martha",1959/04/07,M,F,110000,1,1,Bachelors,Management,House Owner,4,Asia,North Sydney,New South Wales,Australia,2003/12/13,Person,
11213,473,22212,,"Xu, Kara",1959/03/07,M,F,110000,1,1,Bachelors,Management,House Owner,4,Asia,Darlinghurst,New South Wales,Australia,2003/11/04,Person,
11408,648,22407,,"Gonzalez, Carolyn",1979/10/19,M,F,10000,1,1,High School,Manual,House Owner,0,Asia,Lavender Bay,New South Wales,Australia,2002/11/20,Person,
11908,679,22907,,"Sai, Barry",1968/02/22,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Rhodes,New South Wales,Australia,2002/12/05,Person,
11926,554,22925,,"Shen, Karla",1964/05/17,M,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,St. Leonards,New South Wales,Australia,2004/03/06,Person,
11962,706,22961,,"She, Nina",1961/07/07,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Wollongong,New South Wales,Australia,2002/12/07,Person,
12129,706,23128,,"Jai, Dylan",1959/11/27,M,M,110000,1,2,Bachelors,Management,House Owner,0,Asia,Wollongong,New South Wales,Australia,2003/12/29,Person,
12130,554,23129,,"Ashe, Misty",1959/10/04,M,F,120000,4,2,Bachelors,Management,House Owner,1,Asia,St. Leonards,New South Wales,Australia,2003/11/07,Person,
12330,512,23329,,"Raji, Sharon",1952/11/12,M,F,20000,2,1,Partial High School,Clerical,House Owner,3,Asia,Milsons Point,New South Wales,Australia,2004/02/24,Person,
12419,549,23418,,"Wu, Brittney",1967/02/14,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Silverwater,New South Wales,Australia,2003/01/05,Person,
13269,646,24268,,"Gill, Meredith",1950/10/24,M,F,10000,2,1,Partial High School,Clerical,House Owner,3,Asia,Lane Cove,New South Wales,Australia,2003/11/28,Person,
13307,553,24306,,"Chandra, Molly",1959/04/08,M,F,100000,1,1,Bachelors,Management,House Owner,3,Asia,Springwood,New South Wales,Australia,2004/07/29,Person,
13376,519,24375,,"Schmidt, Pamela",1965/10/03,M,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,North Ryde,New South Wales,Australia,2003/10/10,Person,
14114,669,25113,,"Gao, Randy",1968/04/17,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,North Sydney,New South Wales,Australia,2003/04/22,Person,
14212,509,25211,,"Torres, Diane",1964/07/14,M,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Matraville,New South Wales,Australia,2004/04/23,Person,
14241,706,25240,,"Rana, Ross",1961/08/18,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Wollongong,New South Wales,Australia,2003/06/26,Person,
15031,706,26030,,"Subram, Rebekah",1965/10/22,M,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,2003/12/17,Person,
15136,655,26135,,"Sun, Erica",1967/02/21,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Malabar,New South Wales,Australia,2002/09/20,Person,
15137,509,26136,,"Gonzalez, Tabitha",1967/06/27,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Matraville,New South Wales,Australia,2004/02/11,Person,
15164,669,26163,,"Cai, Autumn",1960/05/18,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,North Sydney,New South Wales,Australia,2003/09/25,Person,
15591,473,26590,,"Guo, Jorge",1958/12/01,M,M,100000,1,1,Bachelors,Management,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,2004/04/19,Person,
15654,468,26653,,"Allen, Kaylee",1969/09/14,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2003/01/13,Person,
15740,518,26739,,"Shen, Corey",1964/05/12,M,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Newcastle,New South Wales,Australia,2003/09/05,Person,
15742,646,26741,,"Pal, Nichole",1967/08/18,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Lane Cove,New South Wales,Australia,2004/02/13,Person,
15767,534,26766,,"Andersen, Jodi",1961/09/11,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,2004/05/16,Person,
15773,512,26772,,"Hu, Jamie",1960/02/20,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Milsons Point,New South Wales,Australia,2004/07/04,Person,
16581,558,27580,,"Blanco, Krista",1969/10/20,M,F,80000,4,4,Graduate Degree,Management,House Owner,0,Asia,Sydney,New South Wales,Australia,2004/04/08,Person,
16587,468,27586,,"She, Jenny",1968/08/15,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2004/05/19,Person,
16687,646,27686,,"Zhang, Vincent",1963/05/19,M,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Lane Cove,New South Wales,Australia,2004/07/31,Person,
16692,634,27691,,"Goel, Marshall",1967/05/18,M,M,90000,2,2,Bachelors,Professional,House Owner,0,Asia,Goulburn,New South Wales,Australia,2004/03/08,Person,
16719,554,27718,,"Shan, Franklin",1961/05/26,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,St. Leonards,New South Wales,Australia,2003/12/13,Person,
17211,648,28210,,"Alan, Meghan",1968/06/02,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Lavender Bay,New South Wales,Australia,2003/10/17,Person,
17718,669,28717,,"Anand, Calvin",1965/07/21,M,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,North Sydney,New South Wales,Australia,2003/11/01,Person,
18094,669,29093,,"Blanco, Erik",1952/10/05,M,M,20000,2,1,Partial High School,Clerical,House Owner,3,Asia,North Sydney,New South Wales,Australia,2004/02/20,Person,
18179,519,29178,,"She, Candice",1969/09/01,M,F,80000,4,4,Graduate Degree,Management,House Owner,0,Asia,North Ryde,New South Wales,Australia,2003/10/26,Person,
18183,679,29182,,"Xu, Wesley",1968/12/26,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Rhodes,New South Wales,Australia,2004/03/02,Person,
18186,706,29185,,"Li, Warren",1968/09/21,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,2004/03/19,Person,
39,648,11038,,"Hernandez, Diana",1948/03/23,M,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,2001/08/10,Person,
116,554,11115,,"Cai, Alvin",1962/02/12,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,St. Leonards,New South Wales,Australia,2003/08/14,Person,
117,558,11116,,"Carlson, Clinton",1962/10/07,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Sydney,New South Wales,Australia,2003/09/16,Person,
919,468,11918,,"Hill, Kaylee",1964/03/03,M,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,2002/04/15,Person,
943,518,11942,,"Gonzalez, George",1949/06/13,M,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Newcastle,New South Wales,Australia,2002/04/17,Person,
1371,549,12370,,"Perez, Preston",1963/06/27,M,M,60000,3,2,Bachelors,Professional,House Owner,2,Asia,Silverwater,New South Wales,Australia,2003/08/14,Person,
2975,512,13974,,"Chandra, Tina",1964/09/25,M,F,60000,4,4,Bachelors,Professional,House Owner,2,Asia,Milsons Point,New South Wales,Australia,2003/01/19,Person,
3008,468,14007,,"Garcia, Rebekah",1949/08/26,M,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,2003/02/12,Person,
3069,669,14068,,"McDonald, Brent",1962/06/04,M,M,70000,5,4,Bachelors,Professional,House Owner,2,Asia,North Sydney,New South Wales,Australia,2003/11/03,Person,
3070,669,14069,,"Serrano, Joy",1962/02/21,M,F,70000,5,4,Bachelors,Professional,House Owner,2,Asia,North Sydney,New South Wales,Australia,2004/02/28,Person,
3687,554,14686,,"Raje, Casey",1963/12/14,M,F,60000,3,2,Bachelors,Professional,House Owner,2,Asia,St. Leonards,New South Wales,Australia,2003/10/15,Person,
4231,519,15230,,"Vance, Jillian",1962/12/18,M,F,70000,5,4,Bachelors,Professional,House Owner,2,Asia,North Ryde,New South Wales,Australia,2004/02/20,Person,
4604,534,15603,,"Blanco, Philip",1964/09/05,M,M,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Port Macquarie,New South Wales,Australia,2003/10/02,Person,
4805,518,15804,,"Liu, Brittney",1962/08/20,M,F,70000,5,4,Bachelors,Professional,House Owner,2,Asia,Newcastle,New South Wales,Australia,2004/06/14,Person,
4806,553,15805,,"Lin, Dawn",1962/03/02,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Springwood,New South Wales,Australia,2004/06/11,Person,
5026,648,16025,,"Sun, Jorge",1945/03/07,M,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,2003/06/06,Person,
5033,468,16032,,"Chavez, Colin",1948/01/15,M,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,2003/08/27,Person,
5705,646,16704,,"Chavez, Karla",1961/06/02,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Lane Cove,New South Wales,Australia,2003/12/27,Person,
5707,473,16706,,"Shan, Jenny",1958/05/10,M,F,80000,5,4,Bachelors,Professional,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,2004/03/25,Person,
6073,648,17072,,"Kapoor, Kaitlin",1964/05/10,M,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,2004/04/23,Person,
6304,473,17303,,"Tang, Terrence",1964/10/18,M,M,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,2004/02/19,Person,
